"title","person","name"
"Ontology-enabled Analysis of Study Populations","https://w3id.org/scholarlydata/person/nkechinyere-n-agu","Nkechinyere N. Agu"
"Embedding OWL ontologies with OWL2Vec","https://w3id.org/scholarlydata/person/ole-magnus-holter","Ole Magnus Holter"
"Logical Semantics Approach for Data Modeling in XBRL Taxonomies","https://w3id.org/scholarlydata/person/olga-danilevitch","Olga Danilevitch"
"Real-World Causal Relationship Discovery from Text","https://w3id.org/scholarlydata/person/oskar-singer","Oskar Singer"
"Explaining Disclosure Decisions Over Personal Data","https://w3id.org/scholarlydata/person/owen-conlan","Owen Conlan"
"LongLife: a Platform for Personalized Search  for Health and Life Sciences","https://w3id.org/scholarlydata/person/patrick-ernst","Patrick Ernst"
"Federated search experiences in DISQOVER","https://w3id.org/scholarlydata/person/paul-vauterin","Paul Vauterin"
"The RealEstateCore Ontology","https://w3id.org/scholarlydata/person/per-karlberg","Per Karlberg"
"LimesWebUI- Link Discovery Made Simple","https://w3id.org/scholarlydata/person/pestryakova-svetlana","Pestryakova Svetlana"
"An Overview of the TBFY Knowledge Graph for Public Procurement","https://w3id.org/scholarlydata/person/philip-turk","Philip Turk"
"Knowledge Graph Consolidation by Unifying Synonymous Relationships","https://w3id.org/scholarlydata/person/philipp-ehler","Philipp Ehler"
"Type Checking Program Code using SHACL","https://w3id.org/scholarlydata/person/philipp-seifer","Philipp Seifer"
"Multiple inheritance of ontology concepts in a semantic-aware encoding scheme","https://w3id.org/scholarlydata/person/philippe-calvez","Philippe Calvez"
"Graph-KD: Exploring Relational Information for Knowledge Discovery","https://w3id.org/scholarlydata/person/philippe-thomas","Philippe Thomas"
"Truthful Mechanisms for Multi Agent Self-Interested Correspondence Selection","https://w3id.org/scholarlydata/person/piotr-krysta","Piotr Krysta"
"A System for Reasoning-based Link Prediction in Large Knowledge Graphs","https://w3id.org/scholarlydata/person/pouya-ghiasnezhad-omran","Pouya Ghiasnezhad Omran"
"Enabling an Enterprise Data Management Ecosystem using Change Data Capture with Amazon Neptune","https://w3id.org/scholarlydata/person/prashant-upadhyay","Prashant Upadhyay"
"Using Event Graph to Improve Question Answering in E-commerce Customer Service","https://w3id.org/scholarlydata/person/qi-huang","Qi Huang"
"CoCoOn: Cloud Computing Ontology for IaaS Price and Performance Comparison","https://w3id.org/scholarlydata/person/qian-zhang","Qian Zhang"
"Predicting Relations between RDF Entities by Multi-Order Interaction Neural Network","https://w3id.org/scholarlydata/person/qiang-gao","Qiang Gao"
"CoCoOn: Cloud Computing Ontology for IaaS Price and Performance Comparison","https://w3id.org/scholarlydata/person/qing-wang","Qing Wang"
"Mapping Factoid Adjective Constraints to Existential Restrictions over Knowledge Bases","https://w3id.org/scholarlydata/person/qixin-xu","Qixin Xu"
"Enabling an Enterprise Data Management Ecosystem using Change Data Capture with Amazon Neptune","https://w3id.org/scholarlydata/person/rahul-chander","Rahul Chander"
"Towards a Concurrent Approximate Description Logic Reasoner","https://w3id.org/scholarlydata/person/raj-kamal-yadav","Raj Kamal Yadav"
"Knowledge Graph Embedding for Ecotoxicological Effect Prediction","https://w3id.org/scholarlydata/person/raoul-wolf","Raoul Wolf"
"The Semantic Sensor Network Ontology, Revamped","https://w3id.org/scholarlydata/person/raul-garci-a-castro","Raul Garci-A-Castro"
"Semantic Web for Historical and Legacy Linguistic and Lexicographic Data (SWH3L-2019)","https://w3id.org/scholarlydata/person/rejwanul-haque","Rejwanul Haque"
"Fact Validation with Knowledge Graph Embeddings","https://w3id.org/scholarlydata/person/remzi-celebi","Remzi Celebi"
"Extending Ontologies in the Nanotechnology Domain using Topic Models and Formal Topical Concept Analysis on Unstructured Text","https://w3id.org/scholarlydata/person/rickard-armiento","Rickard Armiento"
"Explaining Disclosure Decisions Over Personal Data","https://w3id.org/scholarlydata/person/roghaiyeh-gachpaz-hamed","Roghaiyeh Gachpaz Hamed"
"Explaining Disclosure Decisions Over Personal Data","https://w3id.org/scholarlydata/person/roghaiyeh-gachpaz-hamed"," Roghaiyeh Gachpaz Hamed"
"Graph-KD: Exploring Relational Information for Knowledge Discovery","https://w3id.org/scholarlydata/person/roland-roller","Roland Roller"
"The Butterfly Effect in Knowledge Graphs: Predicting the Impact of Changes in the Evolving Web of Data","https://w3id.org/scholarlydata/person/romana-pernischova","Romana Pernischová"
"Towards Predicting Impact of Changes in Evolving Knowledge Graph","https://w3id.org/scholarlydata/person/romana-pernischova","Romana Pernischová"
"Enabling an Enterprise Data Management Ecosystem using Change Data Capture with Amazon Neptune","https://w3id.org/scholarlydata/person/ronak-sharda","Ronak Sharda"
"Workshop Proposal for ISWC 2019: The 4th International Workshop on Semantics-Powered Data Mining and Analytics (SEPDA 2019)","https://w3id.org/scholarlydata/person/rui-zhang","Rui Zhang"
"A User Interaction Demonstration For Exploring Medical Knowledge Graph","https://w3id.org/scholarlydata/person/ruimin-lu","Ruimin Lu"
"SEO: A Scientific Events Data Model","https://w3id.org/scholarlydata/person/said-fathalla","Said Fathalla"
"Enabling an Enterprise Data Management Ecosystem using Change Data Capture with Amazon Neptune","https://w3id.org/scholarlydata/person/sainath-mallidi","Sainath Mallidi"
"Transactional Guarantees for SPARQL Query Execution with Amazon Neptune","https://w3id.org/scholarlydata/person/sainath-mallidi","Sainath Mallidi"
"Links with Answers: Query Answering for Customer Support","https://w3id.org/scholarlydata/person/salim-roukos","Salim Roukos"
"L: a robot that communicates and learns about the shared world","https://w3id.org/scholarlydata/person/selene-baez-santamaria","Selene Baez Santamaria"
"Towards an Extensible Web-Based Open-Source Graphical Ontology Editing Framework","https://w3id.org/scholarlydata/person/sergejs-kozlovics","Sergejs Kozlovičs"
"ODIN: A Dataspace Management System","https://w3id.org/scholarlydata/person/sergi-nadal","Sergi Nadal"
"A CONSTRUCT-based Query for Weighted RDF Graph Analytics","https://w3id.org/scholarlydata/person/shizhan-chen","Shizhan Chen"
"Multi-Query Optimization in RDF Q/A System","https://w3id.org/scholarlydata/person/shujun-wang","Shujun Wang"
"A highly parallel engine for RDF","https://w3id.org/scholarlydata/person/shujun-wang","Shujun Wang"
"ODIN: A Dataspace Management System","https://w3id.org/scholarlydata/person/shumet-tadesse","Shumet Tadesse"
"A Framework for Evaluating Snippet Generation for Dataset Search","https://w3id.org/scholarlydata/person/shuxin-li","Shuxin Li"
"Integration of Plot-based Ecology Data: A Semantic Approach","https://w3id.org/scholarlydata/person/siddeswara-guru","Siddeswara Guru"
"An Ontology for Ice Hockey","https://w3id.org/scholarlydata/person/sijin-cheng","Sijin Cheng"
"The European Data Portal: Scalable Harvesting and Management of Linked Open Data","https://w3id.org/scholarlydata/person/simon-dutkowski","Simon Dutkowski"
"Using a KG-Copy Network for Non-Goal Oriented Dialogues","https://w3id.org/scholarlydata/person/simon-kwoczek","Simon Kwoczek"
"Integrating Knowledge Graphs for Comparing the Scientific Output of Academia and Industry","https://w3id.org/scholarlydata/person/simone-angioni","Simone Angioni"
"Transactional Guarantees for SPARQL Query Execution with Amazon Neptune","https://w3id.org/scholarlydata/person/simone-rondelli","Simone Rondelli"
"ShERML: Mapping Relational Data to RDF","https://w3id.org/scholarlydata/person/slawomir-staworko","Slawomir Staworko"
"FoodKG Enabled Q&A Application","https://w3id.org/scholarlydata/person/steven-haussmann","Steven Haussmann"
"FoodKG: Semantics-Driven Knowledge Graph for Food Recommendation","https://w3id.org/scholarlydata/person/steven-haussmann","Steven Haussmann"
"L: a robot that communicates and learns about the shared world","https://w3id.org/scholarlydata/person/suzana-basic","Suzana Bašić"
"Policy-compliant Data Processing: RDF-based Restrictions for Data-protection","https://w3id.org/scholarlydata/person/sven-lieber","Sven Lieber"
"Popularity-driven Ontology Ranking using Qualitative Features","https://w3id.org/scholarlydata/person/sylvain-kubler","Sylvain Kubler"
"Finding melanoma drugs through a probabilistic knowledge graph","https://w3id.org/scholarlydata/person/sylvia-he","Sylvia He"
"Feeding Machine Learning with Knowledge Graphs for Explainable Object Detection","https://w3id.org/scholarlydata/person/tanguy-pommellet","Tanguy Pommellet"
"PoLyInfo RDF: A Semantically Reinforced Polymer Database for Materials Informatics","https://w3id.org/scholarlydata/person/taro-takemura","Taro Takemura"
"Datalog Materialisation in Distributed RDF Stores with Dynamic Data Exchange","https://w3id.org/scholarlydata/person/temitope-ajileye","Temitope Ajileye"
"SRSPG: A plugin-based on Spark framework for large-scale RDF stream on GPU","https://w3id.org/scholarlydata/person/tenglong-ren","Tenglong Ren"
"Benefit graph extraction from healthcare policies","https://w3id.org/scholarlydata/person/theodora-s-brisimi","Theodora S. Brisimi"
"Decentralized Reasoning on a Network of Aligned Ontologies with Link Keys","https://w3id.org/scholarlydata/person/thinh-dong","Thinh Dong"
"A Policy Editor for Semantic Sensor Networks","https://w3id.org/scholarlydata/person/timothy-norman","Timothy Norman"
"SHACL Constraints with Inference Rules","https://w3id.org/scholarlydata/person/timothy-norman","Timothy Norman"
"Towards the Bosch Materials Science Knowledge Base","https://w3id.org/scholarlydata/person/trung-kien-tran","Trung-Kien Tran"
"Mv-index: An Efficient Index for Graph-Query Containment","https://w3id.org/scholarlydata/person/vaggelis-nikolopoulos","Vaggelis Nikolopoulos"
"Agile Knowledge Graph testing with TESTaLOD","https://w3id.org/scholarlydata/person/valentina-anita-carriero","Valentina Anita Carriero"
"Atlas Of Paths: a Formal Ontology of Historical Pathways in Italy","https://w3id.org/scholarlydata/person/valentina-anita-carriero","Valentina Anita Carriero"
"ArCo: the Italian Cultural Heritage Knowledge Graph","https://w3id.org/scholarlydata/person/valentina-anita-carriero","Valentina Anita Carriero"
"Agile Knowledge Graph testing with TESTaLOD","https://w3id.org/scholarlydata/person/valentina-pasqual","Valentina Pasqual"
"Benefit graph extraction from healthcare policies","https://w3id.org/scholarlydata/person/valentina-rho","Valentina Rho"
"ASIA: a Tool for Assisted Semantic Interpretation and Annotation of Tabular Data","https://w3id.org/scholarlydata/person/vincenzo-cutrona","Vincenzo Cutrona"
"Semantic Enrichment for Large-Scale Data Analytics","https://w3id.org/scholarlydata/person/vincenzo-cutrona","Vincenzo Cutrona"
"Semantically-enabled Optimization of Digital Marketing Campaigns","https://w3id.org/scholarlydata/person/vincenzo-cutrona","Vincenzo Cutrona"
"How to make latent factors interpretable by feeding Factorization machines with knowledge graphs","https://w3id.org/scholarlydata/person/vito-walter-anelli","Vito Walter Anelli"
"Links with Answers: Query Answering for Customer Support","https://w3id.org/scholarlydata/person/vittorio-castelli","Vittorio Castelli"
"Mining Discriminative Visual Features Based on Semantic Relations","https://w3id.org/scholarlydata/person/wei-qing","Wei Qing"
"Using Event Graph to Improve Question Answering in E-commerce Customer Service","https://w3id.org/scholarlydata/person/weijia-chen","Weijia Chen"
"Knowledge-based geospatial data integration and visualization with Semantic Web technologies","https://w3id.org/scholarlydata/person/weiming-huang","Weiming Huang"
"Multiple inheritance of ontology concepts in a semantic-aware encoding scheme","https://w3id.org/scholarlydata/person/weiqin-xu","Weiqin Xu"
"A Pay-as-you-go Methodology to Design and Build Enterprise Knowledge Graphs from Relational Databases","https://w3id.org/scholarlydata/person/willard-briggs","Willard Briggs"
"A Framework for Evaluating Snippet Generation for Dataset Search","https://w3id.org/scholarlydata/person/xiaxia-wang","Xiaxia Wang"
"A CONSTRUCT-based Query for Weighted RDF Graph Analytics","https://w3id.org/scholarlydata/person/xin-song","Xin Song"
"AIRec: Attentive Intersection Model for Tag-Aware Recommendation","https://w3id.org/scholarlydata/person/xin-xin","Xin Xin"
"Summarizing News Articles using Question-and-Answer Pairs via Learning","https://w3id.org/scholarlydata/person/xuezhi-wang","Xuezhi Wang"
"Using Event Graph to Improve Question Answering in E-commerce Customer Service","https://w3id.org/scholarlydata/person/yan-wan","Yan Wan"
"FoodKG: Semantics-Driven Knowledge Graph for Food Recommendation","https://w3id.org/scholarlydata/person/yarden-neeman","Yarden Ne'Eman"
"Ontology-Based Event Detection for Wastewater Treatment","https://w3id.org/scholarlydata/person/yi-sun","Yi Sun"
"Capturing Semantic and Syntactic Information for Link Prediction in Knowledge Graphs","https://w3id.org/scholarlydata/person/ying-sha","Ying Sha"
"Querying Enterprise Knowledge Graph With Natural Language","https://w3id.org/scholarlydata/person/yonggang-deng","Yonggang Deng"
"A highly parallel engine for RDF","https://w3id.org/scholarlydata/person/yongxin-yu","Yongxin Yu"
"International Workshop on Artificial Intelligence and Big Data Technologies for Legal Documents","https://w3id.org/scholarlydata/person/yoshinobu-kano","Yoshinobu Kano"
"Use of OWL and Semantic Web Technologies at Pinterest","https://w3id.org/scholarlydata/person/yu-liu","Yu Liu"
"AIRec: Attentive Intersection Model for Tag-Aware Recommendation","https://w3id.org/scholarlydata/person/yue-ding","Yue Ding"
"Querying Enterprise Knowledge Graph With Natural Language","https://w3id.org/scholarlydata/person/yujie-he","Yujie He"
"Difficulty-controllable Multi-hop Question Generation From Knowledge Graphs","https://w3id.org/scholarlydata/person/yuncheng-hua","Yuncheng Hua"
"Predicting Relations between RDF Entities by Multi-Order Interaction Neural Network","https://w3id.org/scholarlydata/person/yunjie-wu","Yunjie Wu"
"Qsearch: Answering Quantity Queries from Text","https://w3id.org/scholarlydata/person/yusra-ibrahim","Yusra Ibrahim"
"Popularity-driven Ontology Ranking using Qualitative Features","https://w3id.org/scholarlydata/person/yves-le-traon","Yves Le Traon"
"COPAAL -- An Interface for Explaining Facts using Corroborative Paths","https://w3id.org/scholarlydata/person/zafar-habeeb-syed","Zafar Habeeb Syed"
"Unsupervised Discovery of Corroborative Paths for Fact Validation","https://w3id.org/scholarlydata/person/zafar-habeeb-syed","Zafar Habeeb Syed"
